,query_track_id,target_track_id,score,query_text,target_text
52,16589,TRGLXQA128F9336E32,0.9999999403953552,Base baaaal by Processor from Insomnia,Base baaaal by Processor from Insomnia
53,16593,TRGLXQA128F9336E32,0.9999999403953552,Base baaaal by Processor from Insomnia,Base baaaal by Processor from Insomnia
54,16594,TRGLXQA128F9336E32,0.9999999403953552,Base baaaal by Processor from Insomnia,Base baaaal by Processor from Insomnia
55,16595,TRGLXQA128F9336E32,0.9999999403953552,Base baaaal by Processor from Insomnia,Base baaaal by Processor from Insomnia
56,49370,TRSYOGH128F93088B4,1.0000001192092896,Worldes blis by Briddes Roune from Lenten is come,Worldes blis by Briddes Roune from Lenten is come
57,49371,TRSYOGH128F93088B4,1.0000001192092896,Worldes blis by Briddes Roune from Lenten is come,Worldes blis by Briddes Roune from Lenten is come
58,41181,TRJOAIJ128F422B98B,0.8552464842796326,Suite No 2 in C minor BWV 813_ Courante by Katherine Roberts Perl from J.S. Bach French Suites,Allemande [Suite No. 2 c-minor BWV 813] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
59,49373,TRSYOGH128F93088B4,1.0000001192092896,Worldes blis by Briddes Roune from Lenten is come,Worldes blis by Briddes Roune from Lenten is come
60,224,TRQYCOT128F92DB4A3,1.000000238418579,Action High by Electric Frankenstein from Sick Songs,Action High by Electric Frankenstein from Sick Songs
61,41184,TRJOAIJ128F422B98B,0.8552464842796326,Suite No 2 in C minor BWV 813_ Courante by Katherine Roberts Perl from J.S. Bach French Suites,Allemande [Suite No. 2 c-minor BWV 813] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
62,49376,TRSYOGH128F93088B4,1.0000001192092896,Worldes blis by Briddes Roune from Lenten is come,Worldes blis by Briddes Roune from Lenten is come
63,49377,TRSYOGH128F93088B4,1.0000001192092896,Worldes blis by Briddes Roune from Lenten is come,Worldes blis by Briddes Roune from Lenten is come
64,24806,TRJNZWS128F9332E78,0.9999997615814209,Stand Alone by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
65,234,TRHNLTI128F9305B55,0.8076221942901611,Afterburner by Seismic Anamoly from Afterburner,Rainmaker by Seismic Anamoly from Afterburner
66,235,TRHNLTI128F9305B55,0.8076221942901611,Afterburner by Seismic Anamoly from Afterburner,Rainmaker by Seismic Anamoly from Afterburner
67,24812,TRJNZWS128F9332E78,0.9999997615814209,Stand Alone by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
68,238,TRHNLTI128F9305B55,0.8076221942901611,Afterburner by Seismic Anamoly from Afterburner,Rainmaker by Seismic Anamoly from Afterburner
69,239,TRHNLTI128F9305B55,0.8076221942901611,Afterburner by Seismic Anamoly from Afterburner,Rainmaker by Seismic Anamoly from Afterburner
70,241,TRHNLTI128F9305B55,0.8076221942901611,Afterburner by Seismic Anamoly from Afterburner,Rainmaker by Seismic Anamoly from Afterburner
71,16652,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
72,16655,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
73,16656,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
74,16657,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
75,16658,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
76,16659,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
77,16660,TRRUTJG128F9314C13,0.8066390752792358,Below - DU Remix (Deutscheunschuld-Lisa DeBenedictis) by Various Artists from The Art of Persuasion,Below-DU-first-remix by deutscheunschuld by Lisa DeBenedictis from Mixter One
78,49425,TRNXULL128F9335B7F,1.0000004768371582,you can eat them by Joram from Moments of Clarity,you can eat them by Joram from Moments of Clarity
79,49427,TRNXULL128F9335B7F,1.0000004768371582,you can eat them by Joram from Moments of Clarity,you can eat them by Joram from Moments of Clarity
80,33076,TRUYYZV128F9336C0F,1.0000004768371582,Sculati Gazde Nu Dormiti (Romania) by Kitka from Wintersongs,Sculati Gazde Nu Dormiti (Romania) by Kitka from Wintersongs
81,33078,TRUYYZV128F9336C0F,1.0000004768371582,Sculati Gazde Nu Dormiti (Romania) by Kitka from Wintersongs,Sculati Gazde Nu Dormiti (Romania) by Kitka from Wintersongs
82,16721,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
83,16722,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
84,16725,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
85,16728,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
86,16731,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
87,16732,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
88,57693,TRAXGGD128F148972B,0.858370304107666,Prelude And Fugue No. 12 In F Minor BWV 881_ Fuga by Daniel Ben Pienaar from Book 2 CD1 Well-Tempered Clavier,Bach_ JS : Well-Tempered Clavier Book 1 : Fugue No.2 in C minor BWV847 by Daniel Barenboim from Bach_ JS : Well-Tempered Clavier Books 1 & 2
89,16734,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
90,16735,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
91,16736,TRFQTUT128F931565B,0.9999998807907104,Between the hours by Rapoon from Tin of Drum,Between the hours by Rapoon from Tin of Drum
92,57694,TRAXGGD128F148972B,0.858370304107666,Prelude And Fugue No. 12 In F Minor BWV 881_ Fuga by Daniel Ben Pienaar from Book 2 CD1 Well-Tempered Clavier,Bach_ JS : Well-Tempered Clavier Book 1 : Fugue No.2 in C minor BWV847 by Daniel Barenboim from Bach_ JS : Well-Tempered Clavier Books 1 & 2
93,24942,TRPAKXB128F422B987,0.8500145673751831,Suite No 4 in E flat major BWV 815_ Menuet by Katherine Roberts Perl from J.S. Bach French Suites,Menuet II [Suite No. 1 d-minor BWV 812] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
94,33160,TRJNZWS128F9332E78,0.8346163034439087,Sidetrack by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
95,33162,TRJNZWS128F9332E78,0.8346163034439087,Sidetrack by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
96,33164,TRJNZWS128F9332E78,0.8346163034439087,Sidetrack by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
97,33165,TRJNZWS128F9332E78,0.8346163034439087,Sidetrack by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
98,33166,TRJNZWS128F9332E78,0.8346163034439087,Sidetrack by Lisa DeBenedictis from Fruitless,Stand Alone by Lisa DeBenedictis from Fruitless
99,57763,TRPTLNO128F422B9B9,0.882799506187439,Suite No 5 in G major BWV 816_ Bourree by Katherine Roberts Perl from J.S. Bach French Suites,Allemande [Suite No. 5 G-major BWV 816] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
100,57764,TRPTLNO128F422B9B9,0.882799506187439,Suite No 5 in G major BWV 816_ Bourree by Katherine Roberts Perl from J.S. Bach French Suites,Allemande [Suite No. 5 G-major BWV 816] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
101,49593,TRSOMZP128F9336C2D,0.9999998807907104,Ayios Vasilis (Greece) by Kitka from Wintersongs,Ayios Vasilis (Greece) by Kitka from Wintersongs
102,49594,TRSOMZP128F9336C2D,0.9999998807907104,Ayios Vasilis (Greece) by Kitka from Wintersongs,Ayios Vasilis (Greece) by Kitka from Wintersongs
103,49595,TRSOMZP128F9336C2D,0.9999998807907104,Ayios Vasilis (Greece) by Kitka from Wintersongs,Ayios Vasilis (Greece) by Kitka from Wintersongs
104,49596,TRSOMZP128F9336C2D,0.9999998807907104,Ayios Vasilis (Greece) by Kitka from Wintersongs,Ayios Vasilis (Greece) by Kitka from Wintersongs
105,49597,TRSOMZP128F9336C2D,0.9999998807907104,Ayios Vasilis (Greece) by Kitka from Wintersongs,Ayios Vasilis (Greece) by Kitka from Wintersongs
106,49598,TRSOMZP128F9336C2D,0.9999998807907104,Ayios Vasilis (Greece) by Kitka from Wintersongs,Ayios Vasilis (Greece) by Kitka from Wintersongs
107,25022,TRDOXPO128F930968A,0.9999997615814209,Take a ride by The West Exit from Nocturne,Take a ride by The West Exit from Nocturne
108,25026,TRDOXPO128F930968A,0.9999997615814209,Take a ride by The West Exit from Nocturne,Take a ride by The West Exit from Nocturne
109,25027,TRDOXPO128F930968A,0.9999997615814209,Take a ride by The West Exit from Nocturne,Take a ride by The West Exit from Nocturne
110,33230,TREMJFT12903CC7806,0.8012719750404358,Smoke by Justin Bianco from Forge,Up In Smoke by Jacob Young from Glow
111,467,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
112,468,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
113,470,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
114,8663,TRPLKTS128F92D9092,1.000000238418579,Oh uncle in your yard by Drevo from Christian Themes in Ukrainian Folk Songs,Oh uncle in your yard by Drevo from Christian Themes in Ukrainian Folk Songs
115,473,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
116,474,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
117,8666,TRPLKTS128F92D9092,1.000000238418579,Oh uncle in your yard by Drevo from Christian Themes in Ukrainian Folk Songs,Oh uncle in your yard by Drevo from Christian Themes in Ukrainian Folk Songs
118,477,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
119,479,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
120,484,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
121,485,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
122,487,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
123,488,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
124,489,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
125,493,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
126,494,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
127,497,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
128,499,TRALDEO128F93060EB,0.8246505260467529,Aurora by Satori from Golden Dreams,Aurora by Avishai Cohen from Aurora
129,534,TRAWAHY128F930A174,1.0000001192092896,BeatKnick by Glen Bledsoe from Octopants,BeatKnick by Glen Bledsoe from Octopants
130,537,TRAWAHY128F930A174,1.0000001192092896,BeatKnick by Glen Bledsoe from Octopants,BeatKnick by Glen Bledsoe from Octopants
131,538,TRAWAHY128F930A174,1.0000001192092896,BeatKnick by Glen Bledsoe from Octopants,BeatKnick by Glen Bledsoe from Octopants
132,539,TRAWAHY128F930A174,1.0000001192092896,BeatKnick by Glen Bledsoe from Octopants,BeatKnick by Glen Bledsoe from Octopants
133,49691,TRQAZEH128F9335738,1.000000238418579,Cis chans veult boire by Shira Kammen from Mistral,Cis chans veult boire by Shira Kammen from Mistral
134,41540,TRTQSLD128F1498DC1,0.8147838115692139,Undertow by Justin Bianco from Forge,Undertow by Sidsel Endresen from Undertow
135,41541,TRTQSLD128F1498DC1,0.8147838115692139,Undertow by Justin Bianco from Forge,Undertow by Sidsel Endresen from Undertow
136,41542,TRTQSLD128F1498DC1,0.8147838115692139,Undertow by Justin Bianco from Forge,Undertow by Sidsel Endresen from Undertow
137,41544,TRTQSLD128F1498DC1,0.8147838115692139,Undertow by Justin Bianco from Forge,Undertow by Sidsel Endresen from Undertow
138,41546,TRTQSLD128F1498DC1,0.8147838115692139,Undertow by Justin Bianco from Forge,Undertow by Sidsel Endresen from Undertow
139,41547,TRTQSLD128F1498DC1,0.8147838115692139,Undertow by Justin Bianco from Forge,Undertow by Sidsel Endresen from Undertow
140,49749,TRIGIAZ128F93088B5,0.9999996423721313,Crist and Sainte Marie by Briddes Roune from Lenten is come,Crist and Sainte Marie by Briddes Roune from Lenten is come
141,41562,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
142,41564,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
143,41565,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
144,41566,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
145,41568,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
146,41569,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
147,41571,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
148,41573,TRXITLS128F92D5A62,0.9999998211860657,Utopia Banished by Utopia Banished from Night of the Black Wyvern,Utopia Banished by Utopia Banished from Night of the Black Wyvern
149,57969,TRUHNRL128F422B9C4,0.9056562185287476,Suite No 5 in G major BWV 816_ Loure by Katherine Roberts Perl from J.S. Bach French Suites,Loure [Suite No. 5 G-major BWV 816] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
150,57971,TRUHNRL128F422B9C4,0.9056562185287476,Suite No 5 in G major BWV 816_ Loure by Katherine Roberts Perl from J.S. Bach French Suites,Loure [Suite No. 5 G-major BWV 816] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
151,57972,TRUHNRL128F422B9C4,0.9056562185287476,Suite No 5 in G major BWV 816_ Loure by Katherine Roberts Perl from J.S. Bach French Suites,Loure [Suite No. 5 G-major BWV 816] (J.S. Bach) by Keith Jarrett from J.S. Bach: The French Suites
